MeasureItem,Month,Year,Category,Area,MeasureItemID,CreationDate,Representativity,ProvidedValue,ProvidedValueCode
Monthly Domestic Values,3,2024,Solar,BE,B16,2024-12-06 14:45:58,100,601.0048,
Monthly Domestic Values,4,2024,Solar,BE,B16,2024-12-06 14:45:58,100,841.50264,
Monthly Domestic Values,5,2024,Solar,BE,B16,2024-12-06 14:45:58,100,988.51194,
Monthly Domestic Values,6,2024,Solar,BE,B16,2024-12-06 14:45:58,100,1201.71464,
Monthly Domestic Values,7,2024,Solar,BE,B16,2024-12-06 14:45:58,100,1217.97055,
Monthly Domestic Values,8,2024,Solar,BE,B16,2024-12-06 14:45:58,100,1254.46846,
Monthly Domestic Values,9,2024,Solar,BE,B16,2024-12-06 14:45:58,100,819.90448,
Monthly Domestic Values,1,2024,Waste,BE,B17,2024-12-06 14:45:58,100,167.41829,
Monthly Domestic Values,2,2024,Waste,BE,B17,2024-12-06 14:45:58,100,163.57105,
Monthly Domestic Values,3,2024,Waste,BE,B17,2024-12-06 14:45:58,100,186.81155,
Monthly Domestic Values,4,2024,Waste,BE,B17,2024-12-06 14:45:58,100,140.51593,
Monthly Domestic Values,5,2024,Waste,BE,B17,2024-12-06 14:45:58,100,182.56425,
Monthly Domestic Values,6,2024,Waste,BE,B17,2024-12-06 14:45:58,100,181.86341,
Monthly Domestic Values,7,2024,Waste,BE,B17,2024-12-06 14:45:58,100,174.97543,
Monthly Domestic Values,8,2024,Waste,BE,B17,2024-12-06 14:45:58,100,180.59704,
Monthly Domestic Values,9,2024,Waste,BE,B17,2024-12-06 14:45:58,100,166.83314,
Monthly Domestic Values,1,2024,Wind Offshore,BE,B18,2024-12-06 14:45:58,100,923.51229,
Monthly Domestic Values,2,2024,Wind Offshore,BE,B18,2024-12-06 14:45:58,100,845.19947,
Monthly Domestic Values,3,2024,Wind Offshore,BE,B18,2024-12-06 14:45:58,100,571.53552,
Monthly Domestic Values,4,2024,Wind Offshore,BE,B18,2024-12-06 14:45:58,100,771.47456,
Monthly Domestic Values,5,2024,Wind Offshore,BE,B18,2024-12-06 14:45:58,100,339.29346,
Monthly Domestic Values,6,2024,Wind Offshore,BE,B18,2024-12-06 14:45:58,100,373.53739,
Monthly Domestic Values,7,2024,Wind Offshore,BE,B18,2024-12-06 14:45:58,100,398.91116,
Monthly Domestic Values,8,2024,Wind Offshore,BE,B18,2024-12-06 14:45:58,100,466.22757,
Monthly Domestic Values,9,2024,Wind Offshore,BE,B18,2024-12-06 14:45:58,100,514.12282,
Monthly Domestic Values,1,2024,Wind Onshore,BE,B19,2024-12-06 14:45:58,100,700.56395,
Monthly Domestic Values,2,2024,Wind Onshore,BE,B19,2024-12-06 14:45:58,100,722.92826,
Monthly Domestic Values,3,2024,Wind Onshore,BE,B19,2024-12-06 14:45:58,100,469.85737,
Monthly Domestic Values,4,2024,Wind Onshore,BE,B19,2024-12-06 14:45:58,100,616.24644,
Monthly Domestic Values,5,2024,Wind Onshore,BE,B19,2024-12-06 14:45:58,100,260.53781,
Monthly Domestic Values,6,2024,Wind Onshore,BE,B19,2024-12-06 14:45:58,100,274.35852,
Monthly Domestic Values,7,2024,Wind Onshore,BE,B19,2024-12-06 14:45:58,100,282.0802,
Monthly Domestic Values,8,2024,Wind Onshore,BE,B19,2024-12-06 14:45:58,100,285.08577,
Monthly Domestic Values,9,2024,Wind Onshore,BE,B19,2024-12-06 14:45:58,100,413.5596,
Monthly Domestic Values,1,2024,Biomass,BG,B01,2024-12-06 14:45:58,100,14.7139,
Monthly Domestic Values,2,2024,Biomass,BG,B01,2024-12-06 14:45:58,100,14.65027,
Monthly Domestic Values,3,2024,Biomass,BG,B01,2024-12-06 14:45:58,100,13.85617,
Monthly Domestic Values,4,2024,Biomass,BG,B01,2024-12-06 14:45:58,100,14.97101,
Monthly Domestic Values,5,2024,Biomass,BG,B01,2024-12-06 14:45:58,100,14.50176,
Monthly Domestic Values,6,2024,Biomass,BG,B01,2024-12-06 14:45:58,100,13.8809,
Monthly Domestic Values,7,2024,Biomass,BG,B01,2024-12-06 14:45:58,100,15.0186,
Monthly Domestic Values,8,2024,Biomass,BG,B01,2024-12-06 14:45:58,100,12.38585,
Monthly Domestic Values,9,2024,Biomass,BG,B01,2024-12-06 14:45:58,100,11.63424,
Monthly Domestic Values,1,2024,Fossil Brown coal/Lignite,BG,B02,2024-12-06 14:45:58,100,1202.1259,
Monthly Domestic Values,2,2024,Fossil Brown coal/Lignite,BG,B02,2024-12-06 14:45:58,100,786.98892,
Monthly Domestic Values,3,2024,Fossil Brown coal/Lignite,BG,B02,2024-12-06 14:45:58,100,689.9562,
Monthly Domestic Values,4,2024,Fossil Brown coal/Lignite,BG,B02,2024-12-06 14:45:58,100,507.12816,
Monthly Domestic Values,5,2024,Fossil Brown coal/Lignite,BG,B02,2024-12-06 14:45:58,100,435.29016,
Monthly Domestic Values,6,2024,Fossil Brown coal/Lignite,BG,B02,2024-12-06 14:45:58,100,375.73585,
Monthly Domestic Values,7,2024,Fossil Brown coal/Lignite,BG,B02,2024-12-06 14:45:58,100,952.92975,
Monthly Domestic Values,8,2024,Fossil Brown coal/Lignite,BG,B02,2024-12-06 14:45:58,100,750.55577,
Monthly Domestic Values,9,2024,Fossil Brown coal/Lignite,BG,B02,2024-12-06 14:45:58,100,654.68515,
Monthly Domestic Values,1,2024,Fossil Gas,BG,B04,2024-12-06 14:45:58,100,267.37427,
Monthly Domestic Values,2,2024,Fossil Gas,BG,B04,2024-12-06 14:45:58,100,241.55521,
Monthly Domestic Values,3,2024,Fossil Gas,BG,B04,2024-12-06 14:45:58,100,225.98488,
Monthly Domestic Values,4,2024,Fossil Gas,BG,B04,2024-12-06 14:45:58,100,140.62305,
Monthly Domestic Values,5,2024,Fossil Gas,BG,B04,2024-12-06 14:45:58,100,126.64438,
Monthly Domestic Values,6,2024,Fossil Gas,BG,B04,2024-12-06 14:45:58,100,122.28748,
Monthly Domestic Values,7,2024,Fossil Gas,BG,B04,2024-12-06 14:45:58,100,133.32032,
Monthly Domestic Values,8,2024,Fossil Gas,BG,B04,2024-12-06 14:45:58,100,138.03441,
Monthly Domestic Values,9,2024,Fossil Gas,BG,B04,2024-12-06 14:45:58,100,127.03971,
Monthly Domestic Values,1,2024,Fossil Hard coal,BG,B05,2024-12-06 14:45:58,100,40.47474,
Monthly Domestic Values,2,2024,Fossil Hard coal,BG,B05,2024-12-06 14:45:58,100,41.47857,
Monthly Domestic Values,3,2024,Fossil Hard coal,BG,B05,2024-12-06 14:45:58,100,48.87336,
Monthly Domestic Values,4,2024,Fossil Hard coal,BG,B05,2024-12-06 14:45:58,100,45.39321,
Monthly Domestic Values,5,2024,Fossil Hard coal,BG,B05,2024-12-06 14:45:58,100,35.00026,
Monthly Domestic Values,6,2024,Fossil Hard coal,BG,B05,2024-12-06 14:45:58,100,35.23678,
Monthly Domestic Values,7,2024,Fossil Hard coal,BG,B05,2024-12-06 14:45:58,100,34.25324,
Monthly Domestic Values,8,2024,Fossil Hard coal,BG,B05,2024-12-06 14:45:58,100,33.24903,
Monthly Domestic Values,9,2024,Fossil Hard coal,BG,B05,2024-12-06 14:45:58,100,28.85951,
Monthly Domestic Values,1,2024,Hydro Pumped Storage,BG,B10,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,2,2024,Hydro Pumped Storage,BG,B10,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,3,2024,Hydro Pumped Storage,BG,B10,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,4,2024,Hydro Pumped Storage,BG,B10,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,5,2024,Hydro Pumped Storage,BG,B10,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,6,2024,Hydro Pumped Storage,BG,B10,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,7,2024,Hydro Pumped Storage,BG,B10,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,8,2024,Hydro Pumped Storage,BG,B10,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,9,2024,Hydro Pumped Storage,BG,B10,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,BG,B11,2024-12-06 14:45:58,100,96.23657,
Monthly Domestic Values,2,2024,Hydro Run-of-river and poundage,BG,B11,2024-12-06 14:45:58,100,91.89329,
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,BG,B11,2024-12-06 14:45:58,100,119.78839,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,BG,B11,2024-12-06 14:45:58,100,178.28285,
Monthly Domestic Values,5,2024,Hydro Run-of-river and poundage,BG,B11,2024-12-06 14:45:58,100,219.88591,
Monthly Domestic Values,6,2024,Hydro Run-of-river and poundage,BG,B11,2024-12-06 14:45:58,100,137.27962,
Monthly Domestic Values,7,2024,Hydro Run-of-river and poundage,BG,B11,2024-12-06 14:45:58,100,74.26482,
Monthly Domestic Values,8,2024,Hydro Run-of-river and poundage,BG,B11,2024-12-06 14:45:58,100,47.79771,
Monthly Domestic Values,9,2024,Hydro Run-of-river and poundage,BG,B11,2024-12-06 14:45:58,100,41.5968,
Monthly Domestic Values,1,2024,Hydro Water Reservoir,BG,B12,2024-12-06 14:45:58,100,110.6185,
Monthly Domestic Values,2,2024,Hydro Water Reservoir,BG,B12,2024-12-06 14:45:58,100,113.76854,
Monthly Domestic Values,3,2024,Hydro Water Reservoir,BG,B12,2024-12-06 14:45:58,100,149.83105,
Monthly Domestic Values,4,2024,Hydro Water Reservoir,BG,B12,2024-12-06 14:45:58,100,213.17224,
Monthly Domestic Values,5,2024,Hydro Water Reservoir,BG,B12,2024-12-06 14:45:58,100,279.47778,
Monthly Domestic Values,6,2024,Hydro Water Reservoir,BG,B12,2024-12-06 14:45:58,100,240.75732,
Monthly Domestic Values,7,2024,Hydro Water Reservoir,BG,B12,2024-12-06 14:45:58,100,211.83405,
Monthly Domestic Values,8,2024,Hydro Water Reservoir,BG,B12,2024-12-06 14:45:58,100,170.72254,
Monthly Domestic Values,9,2024,Hydro Water Reservoir,BG,B12,2024-12-06 14:45:58,100,92.07531,
Monthly Domestic Values,1,2024,Nuclear,BG,B14,2024-12-06 14:45:58,100,1579.3543,
Monthly Domestic Values,2,2024,Nuclear,BG,B14,2024-12-06 14:45:58,100,1478.3442,
Monthly Domestic Values,3,2024,Nuclear,BG,B14,2024-12-06 14:45:58,100,1581.16047,
Monthly Domestic Values,4,2024,Nuclear,BG,B14,2024-12-06 14:45:58,100,1482.88051,
Monthly Domestic Values,5,2024,Nuclear,BG,B14,2024-12-06 14:45:58,100,843.60257,
Monthly Domestic Values,6,2024,Nuclear,BG,B14,2024-12-06 14:45:58,100,826.74261,
Monthly Domestic Values,7,2024,Nuclear,BG,B14,2024-12-06 14:45:58,100,1316.06535,
Monthly Domestic Values,8,2024,Nuclear,BG,B14,2024-12-06 14:45:58,100,1498.74231,
Monthly Domestic Values,9,2024,Nuclear,BG,B14,2024-12-06 14:45:58,100,1394.70925,
Monthly Domestic Values,1,2024,Solar,BG,B16,2024-12-06 14:45:58,100,189.45964,
Monthly Domestic Values,2,2024,Solar,BG,B16,2024-12-06 14:45:58,100,250.55261,
Monthly Domestic Values,3,2024,Solar,BG,B16,2024-12-06 14:45:58,100,331.82394,
Monthly Domestic Values,4,2024,Solar,BG,B16,2024-12-06 14:45:58,100,451.19612,
Monthly Domestic Values,5,2024,Solar,BG,B16,2024-12-06 14:45:58,100,466.7508,
Monthly Domestic Values,6,2024,Solar,BG,B16,2024-12-06 14:45:58,100,590.68726,
Monthly Domestic Values,7,2024,Solar,BG,B16,2024-12-06 14:45:58,100,613.52963,
Monthly Domestic Values,8,2024,Solar,BG,B16,2024-12-06 14:45:58,100,599.21957,
Monthly Domestic Values,9,2024,Solar,BG,B16,2024-12-06 14:45:58,100,466.41821,
Monthly Domestic Values,1,2024,Waste,BG,B17,2024-12-06 14:45:58,100,1.70383,
Monthly Domestic Values,2,2024,Waste,BG,B17,2024-12-06 14:45:58,100,2.02248,
Monthly Domestic Values,3,2024,Waste,BG,B17,2024-12-06 14:45:58,100,2.44503,
Monthly Domestic Values,4,2024,Waste,BG,B17,2024-12-06 14:45:58,100,2.25205,
Monthly Domestic Values,5,2024,Waste,BG,B17,2024-12-06 14:45:58,100,2.48051,
Monthly Domestic Values,6,2024,Waste,BG,B17,2024-12-06 14:45:58,100,2.21255,
Monthly Domestic Values,7,2024,Waste,BG,B17,2024-12-06 14:45:58,100,2.16725,
Monthly Domestic Values,8,2024,Waste,BG,B17,2024-12-06 14:45:58,100,2.19907,
Monthly Domestic Values,9,2024,Waste,BG,B17,2024-12-06 14:45:58,100,2.07128,
Monthly Domestic Values,1,2024,Wind Onshore,BG,B19,2024-12-06 14:45:58,100,189.01328,
Monthly Domestic Values,2,2024,Wind Onshore,BG,B19,2024-12-06 14:45:58,100,146.27124,
Monthly Domestic Values,3,2024,Wind Onshore,BG,B19,2024-12-06 14:45:58,100,97.15573,
Monthly Domestic Values,4,2024,Wind Onshore,BG,B19,2024-12-06 14:45:58,100,128.42263,
Monthly Domestic Values,5,2024,Wind Onshore,BG,B19,2024-12-06 14:45:58,100,88.1995,
Monthly Domestic Values,6,2024,Wind Onshore,BG,B19,2024-12-06 14:45:58,100,56.06037,
Monthly Domestic Values,7,2024,Wind Onshore,BG,B19,2024-12-06 14:45:58,100,85.41523,
Monthly Domestic Values,8,2024,Wind Onshore,BG,B19,2024-12-06 14:45:58,100,77.95653,
Monthly Domestic Values,9,2024,Wind Onshore,BG,B19,2024-12-06 14:45:58,100,96.89741,
Monthly Domestic Values,1,2024,Hydro Pumped Storage,CH,B10,2024-12-06 14:45:58,100,816.78686,
Monthly Domestic Values,2,2024,Hydro Pumped Storage,CH,B10,2024-12-06 14:45:58,100,602.12125,
Monthly Domestic Values,3,2024,Hydro Pumped Storage,CH,B10,2024-12-06 14:45:58,100,617.08585,
Monthly Domestic Values,4,2024,Hydro Pumped Storage,CH,B10,2024-12-06 14:45:58,100,705.87902,
Monthly Domestic Values,5,2024,Hydro Pumped Storage,CH,B10,2024-12-06 14:45:58,100,866.50685,
Monthly Domestic Values,6,2024,Hydro Pumped Storage,CH,B10,2024-12-06 14:45:58,100,1070.95265,
Monthly Domestic Values,7,2024,Hydro Pumped Storage,CH,B10,2024-12-06 14:45:58,100,1206.10439,
Monthly Domestic Values,8,2024,Hydro Pumped Storage,CH,B10,2024-12-06 14:45:58,100,889.29051,
Monthly Domestic Values,9,2024,Hydro Pumped Storage,CH,B10,2024-12-06 14:45:58,100,623.01676,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,CH,B11,2024-12-06 14:45:58,100,152.84009,
Monthly Domestic Values,2,2024,Hydro Run-of-river and poundage,CH,B11,2024-12-06 14:45:58,100,104.90882,
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,CH,B11,2024-12-06 14:45:58,100,157.38724,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,CH,B11,2024-12-06 14:45:58,100,178.58345,
Monthly Domestic Values,5,2024,Hydro Run-of-river and poundage,CH,B11,2024-12-06 14:45:58,100,225.6922,
Monthly Domestic Values,6,2024,Hydro Run-of-river and poundage,CH,B11,2024-12-06 14:45:58,100,246.80157,
Monthly Domestic Values,7,2024,Hydro Run-of-river and poundage,CH,B11,2024-12-06 14:45:58,100,272.40925,
Monthly Domestic Values,8,2024,Hydro Run-of-river and poundage,CH,B11,2024-12-06 14:45:58,100,239.52489,
Monthly Domestic Values,9,2024,Hydro Run-of-river and poundage,CH,B11,2024-12-06 14:45:58,100,185.99466,
Monthly Domestic Values,1,2024,Hydro Water Reservoir,CH,B12,2024-12-06 14:45:58,100,1244.63679,
Monthly Domestic Values,2,2024,Hydro Water Reservoir,CH,B12,2024-12-06 14:45:58,100,941.98857,
Monthly Domestic Values,3,2024,Hydro Water Reservoir,CH,B12,2024-12-06 14:45:58,100,1069.64837,
Monthly Domestic Values,4,2024,Hydro Water Reservoir,CH,B12,2024-12-06 14:45:58,100,804.13812,
Monthly Domestic Values,5,2024,Hydro Water Reservoir,CH,B12,2024-12-06 14:45:58,100,993.03212,
Monthly Domestic Values,6,2024,Hydro Water Reservoir,CH,B12,2024-12-06 14:45:58,100,1134.82782,
Monthly Domestic Values,7,2024,Hydro Water Reservoir,CH,B12,2024-12-06 14:45:58,100,1715.05611,
Monthly Domestic Values,8,2024,Hydro Water Reservoir,CH,B12,2024-12-06 14:45:58,100,1567.23693,
Monthly Domestic Values,9,2024,Hydro Water Reservoir,CH,B12,2024-12-06 14:45:58,100,968.69933,
Monthly Domestic Values,1,2024,Nuclear,CH,B14,2024-12-06 14:45:58,100,2229.40908,
Monthly Domestic Values,2,2024,Nuclear,CH,B14,2024-12-06 14:45:58,100,2029.19116,
Monthly Domestic Values,3,2024,Nuclear,CH,B14,2024-12-06 14:45:58,100,2171.74195,
Monthly Domestic Values,4,2024,Nuclear,CH,B14,2024-12-06 14:45:58,100,2013.22502,
Monthly Domestic Values,5,2024,Nuclear,CH,B14,2024-12-06 14:45:58,100,812.4646,
Monthly Domestic Values,6,2024,Nuclear,CH,B14,2024-12-06 14:45:58,100,1257.15373,
Monthly Domestic Values,7,2024,Nuclear,CH,B14,2024-12-06 14:45:58,100,2143.10443,
Monthly Domestic Values,8,2024,Nuclear,CH,B14,2024-12-06 14:45:58,100,1997.16854,
Monthly Domestic Values,9,2024,Nuclear,CH,B14,2024-12-06 14:45:58,100,2070.15822,
Monthly Domestic Values,1,2024,Solar,CH,B16,2024-12-06 14:45:58,100,82.72271,
Monthly Domestic Values,2,2024,Solar,CH,B16,2024-12-06 14:45:58,100,192.40185,
Monthly Domestic Values,3,2024,Solar,CH,B16,2024-12-06 14:45:58,100,315.60456,
Monthly Domestic Values,4,2024,Solar,CH,B16,2024-12-06 14:45:58,100,438.4793,
Monthly Domestic Values,5,2024,Solar,CH,B16,2024-12-06 14:45:58,100,561.24075,
Monthly Domestic Values,6,2024,Solar,CH,B16,2024-12-06 14:45:58,100,580.22386,
Monthly Domestic Values,7,2024,Solar,CH,B16,2024-12-06 14:45:58,100,660.19807,
Monthly Domestic Values,8,2024,Solar,CH,B16,2024-12-06 14:45:58,100,655.99809,
Monthly Domestic Values,9,2024,Solar,CH,B16,2024-12-06 14:45:58,100,396.69085,
Monthly Domestic Values,1,2024,Wind Onshore,CH,B19,2024-12-06 14:45:58,100,19.57982,
Monthly Domestic Values,2,2024,Wind Onshore,CH,B19,2024-12-06 14:45:58,100,14.92335,
Monthly Domestic Values,3,2024,Wind Onshore,CH,B19,2024-12-06 14:45:58,100,13.48014,
Monthly Domestic Values,4,2024,Wind Onshore,CH,B19,2024-12-06 14:45:58,100,17.78211,
Monthly Domestic Values,5,2024,Wind Onshore,CH,B19,2024-12-06 14:45:58,100,9.79583,
Monthly Domestic Values,6,2024,Wind Onshore,CH,B19,2024-12-06 14:45:58,100,10.26665,
Monthly Domestic Values,7,2024,Wind Onshore,CH,B19,2024-12-06 14:45:58,100,7.74974,
Monthly Domestic Values,8,2024,Wind Onshore,CH,B19,2024-12-06 14:45:58,100,6.06088,
Monthly Domestic Values,9,2024,Wind Onshore,CH,B19,2024-12-06 14:45:58,100,9.74204,
Monthly Domestic Values,1,2024,Biomass,CZ,B01,2024-12-06 14:45:58,100,199.46067,
Monthly Domestic Values,2,2024,Biomass,CZ,B01,2024-12-06 14:45:58,100,184.5388,
Monthly Domestic Values,3,2024,Biomass,CZ,B01,2024-12-06 14:45:58,100,209.95232,
Monthly Domestic Values,4,2024,Biomass,CZ,B01,2024-12-06 14:45:58,100,203.79797,
Monthly Domestic Values,5,2024,Biomass,CZ,B01,2024-12-06 14:45:58,100,214.70531,
Monthly Domestic Values,6,2024,Biomass,CZ,B01,2024-12-06 14:45:58,100,185.2006075,
Monthly Domestic Values,7,2024,Biomass,CZ,B01,2024-12-06 14:45:58,100,95.316355,
Monthly Domestic Values,8,2024,Biomass,CZ,B01,2024-12-06 14:45:58,100,137.333065,
Monthly Domestic Values,9,2024,Biomass,CZ,B01,2024-12-06 14:45:58,100,180.77941,
Monthly Domestic Values,1,2024,Consumption of Hydro Pumped Storage,CZ,(B10),2024-12-06 14:53:24,100,113.53937,
Monthly Domestic Values,2,2024,Consumption of Hydro Pumped Storage,CZ,(B10),2024-12-06 14:53:24,100,112.55399,
Monthly Domestic Values,3,2024,Consumption of Hydro Pumped Storage,CZ,(B10),2024-12-06 14:53:24,100,134.3822,
Monthly Domestic Values,4,2024,Consumption of Hydro Pumped Storage,CZ,(B10),2024-12-06 14:53:24,100,108.8979,
Monthly Domestic Values,5,2024,Consumption of Hydro Pumped Storage,CZ,(B10),2024-12-06 14:53:24,100,116.78781,
Monthly Domestic Values,6,2024,Consumption of Hydro Pumped Storage,CZ,(B10),2024-12-06 14:53:24,100,114.730025,
Monthly Domestic Values,7,2024,Consumption of Hydro Pumped Storage,CZ,(B10),2024-12-06 14:53:24,100,119.98044,
Monthly Domestic Values,8,2024,Consumption of Hydro Pumped Storage,CZ,(B10),2024-12-06 14:53:24,100,103.5258125,
Monthly Domestic Values,9,2024,Consumption of Hydro Pumped Storage,CZ,(B10),2024-12-06 14:53:24,100,53.8210675,
Monthly Domestic Values,1,2024,Fossil Brown coal/Lignite,CZ,B02,2024-12-06 14:45:58,100,2433.67651,
Monthly Domestic Values,2,2024,Fossil Brown coal/Lignite,CZ,B02,2024-12-06 14:45:58,100,2204.18049,
Monthly Domestic Values,3,2024,Fossil Brown coal/Lignite,CZ,B02,2024-12-06 14:45:58,100,2106.63233,
Monthly Domestic Values,4,2024,Fossil Brown coal/Lignite,CZ,B02,2024-12-06 14:45:58,100,1492.83314,
Monthly Domestic Values,5,2024,Fossil Brown coal/Lignite,CZ,B02,2024-12-06 14:45:58,100,1433.64337,
Monthly Domestic Values,6,2024,Fossil Brown coal/Lignite,CZ,B02,2024-12-06 14:45:58,100,1395.322008,
Monthly Domestic Values,7,2024,Fossil Brown coal/Lignite,CZ,B02,2024-12-06 14:45:58,100,1502.78792,
Monthly Domestic Values,8,2024,Fossil Brown coal/Lignite,CZ,B02,2024-12-06 14:45:58,100,1567.373883,
Monthly Domestic Values,9,2024,Fossil Brown coal/Lignite,CZ,B02,2024-12-06 14:45:58,100,1738.731475,
Monthly Domestic Values,1,2024,Fossil Coal-derived gas,CZ,B03,2024-12-06 14:45:58,100,7.74199,
Monthly Domestic Values,2,2024,Fossil Coal-derived gas,CZ,B03,2024-12-06 14:45:58,100,12.07693,
Monthly Domestic Values,3,2024,Fossil Coal-derived gas,CZ,B03,2024-12-06 14:45:58,100,15.42592,
Monthly Domestic Values,4,2024,Fossil Coal-derived gas,CZ,B03,2024-12-06 14:45:58,100,4.32942,
Monthly Domestic Values,5,2024,Fossil Coal-derived gas,CZ,B03,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,6,2024,Fossil Coal-derived gas,CZ,B03,2024-12-06 14:45:58,100,5.87714,
Monthly Domestic Values,7,2024,Fossil Coal-derived gas,CZ,B03,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,8,2024,Fossil Coal-derived gas,CZ,B03,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,9,2024,Fossil Coal-derived gas,CZ,B03,2024-12-06 14:45:58,100,5.6562325,
Monthly Domestic Values,1,2024,Fossil Gas,CZ,B04,2024-12-06 14:45:58,100,432.31467,
Monthly Domestic Values,2,2024,Fossil Gas,CZ,B04,2024-12-06 14:45:58,100,248.04023,
Monthly Domestic Values,3,2024,Fossil Gas,CZ,B04,2024-12-06 14:45:58,100,293.0249,
Monthly Domestic Values,4,2024,Fossil Gas,CZ,B04,2024-12-06 14:45:58,100,226.20136,
Monthly Domestic Values,5,2024,Fossil Gas,CZ,B04,2024-12-06 14:45:58,100,200.54043,
Monthly Domestic Values,6,2024,Fossil Gas,CZ,B04,2024-12-06 14:45:58,100,220.66168,
Monthly Domestic Values,7,2024,Fossil Gas,CZ,B04,2024-12-06 14:45:58,100,158.418645,
Monthly Domestic Values,8,2024,Fossil Gas,CZ,B04,2024-12-06 14:45:58,100,224.07645,
Monthly Domestic Values,9,2024,Fossil Gas,CZ,B04,2024-12-06 14:45:58,100,190.14087,
Monthly Domestic Values,1,2024,Fossil Hard coal,CZ,B05,2024-12-06 14:45:58,100,76.30648,
Monthly Domestic Values,2,2024,Fossil Hard coal,CZ,B05,2024-12-06 14:45:58,100,2.56851,
Monthly Domestic Values,3,2024,Fossil Hard coal,CZ,B05,2024-12-06 14:45:58,100,23.23034,
Monthly Domestic Values,4,2024,Fossil Hard coal,CZ,B05,2024-12-06 14:45:58,100,12.8298,
Monthly Domestic Values,5,2024,Fossil Hard coal,CZ,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,6,2024,Fossil Hard coal,CZ,B05,2024-12-06 14:45:58,100,4.65398,
Monthly Domestic Values,7,2024,Fossil Hard coal,CZ,B05,2024-12-06 14:45:58,100,14.3958425,
Monthly Domestic Values,8,2024,Fossil Hard coal,CZ,B05,2024-12-06 14:45:58,100,50.472945,
Monthly Domestic Values,9,2024,Fossil Hard coal,CZ,B05,2024-12-06 14:45:58,100,34.3267075,
Monthly Domestic Values,1,2024,Fossil Oil,CZ,B06,2024-12-06 14:45:58,100,1.3224,
Monthly Domestic Values,2,2024,Fossil Oil,CZ,B06,2024-12-06 14:45:58,100,2.71792,
Monthly Domestic Values,3,2024,Fossil Oil,CZ,B06,2024-12-06 14:45:58,100,1.01297,
